"replicate","timeStep","resource1amount","resource2amount","prey1PopulationSize","prey2PopulationSize","prey1catches","prey2catches","predator1PopulationSize","prey1growthRate","prey2growthRate","predatorGrowthRate"
1,0,160,160,20,20,0,0,0,0,0,0
1,3,86,92,31,30,0,0,0,55,50,0
1,6,60,72,48,40,0,0,0,54.8387096774194,33.3333333333333,0
1,9,48,58,67,58,0,0,0,39.5833333333333,45,0
2,0,160,160,20,20,0,0,0,0,0,0
2,3,86,84,28,32,0,0,0,40,60,0
2,6,84,60,41,43,0,0,0,46.4285714285714,34.375,0
2,9,60,48,56,55,0,0,0,36.5853658536585,27.906976744186,0
3,0,160,160,20,20,0,0,0,0,0,0
3,3,106,96,26,30,0,0,0,30,50,0
3,6,78,64,37,44,0,0,0,42.3076923076923,46.6666666666667,0
3,9,58,62,51,67,0,0,0,37.8378378378378,52.2727272727273,0
